"","Author","Bar","Ctrl","Goal","V5","V6","V7","V8"
"34",0.854283786782884,-0.381769677610367,0.307802078303555,-0.99392495068812,0.8070956081632,2.11076937767482,-0.117395446791861,-0.0341642149035263
"52",1.22525098315404,-0.708161159081433,-2.66374545217255,-0.26495492671237,-2.09939607881831,-1.07686538427504,0.0880638264751306,0.955231058655887
"61",0.520801069765812,-0.323792344939867,0.49024665410295,-0.574576381149738,-1.50839510478232,-1.25089794589797,-0.133171806747834,0.360083551772492
"64",0.295220497484943,-0.0972496910448413,1.6454735771181,-0.838216627702181,-1.28800791930909,-0.785088917944084,-0.16076947352226,0.742574707396478
"67",0.149474907427303,1.07317679553537,1.51697420833181,-0.990738464020869,-0.41706943440157,-0.84998055495318,0.299173476710084,-0.555049008657221
"85",-1.77047456463769,-0.262882888494592,-0.420094785491085,0.203549986865515,-2.37196182940414,-2.86626276454834,-1.9739491435472,-0.46794226743003
"94",0.907497163760624,1.23016957068477,1.49848930984102,-0.750377858672812,0.607538448040801,1.57315032883067,0.725875213158048,0.983676694250527
"105",0.749190622661987,0.555699555786026,-1.22052112044765,-0.0970611844950704,-1.04385513604813,-0.467851363025569,-2.13926292019563,-1.59520459058322
"117",-0.767599189514337,0.573998739649075,0.691924758922529,0.585281570298061,0.007609123039303,0.0295753034927028,0.888993338299386,0.197261934643851
"143",0.759983145595526,-0.597596948144213,0.383470294538171,-0.0765487275895975,-1.08118106697524,-1.40545741456944,0.232183659152585,0.783347224689322
"153",1.15336011803909,-0.367761328345603,-0.225729092722954,0.2910151298113,1.53905171171432,1.75210309344689,1.61585898630881,-0.755900894193341
"183",-0.903180781791733,-0.923870706422339,-0.363322949532958,-1.02858149044412,0.506766699279357,-0.32343189637443,-0.409809226805999,-1.83552877105281
"184",-0.790909533094658,0.280251881386435,-0.525800338763441,-1.86683800480735,1.13845693532169,1.11931623228761,0.930297172961671,2.59111597372308
"190",-0.172792411233487,0.0164098736843723,-0.355084653396504,0.727910377500741,1.2207324011303,2.57220975453684,0.0748538159215791,-0.552697897213967
"201",-0.442082631417372,0.249460608402245,-1.30834520864359,0.202817210496777,1.16298230281541,2.97284336008307,0.0395613898417775,-0.931802449438976
"214",-0.271905728709306,1.2073345280827,-0.723231362485754,1.09499705163993,2.34709364996597,1.7618412299676,-0.323428989657843,-0.133066717213065
"218",0.405115775229245,-0.0326118389861258,-0.495518582374493,1.49045369656409,-0.422998356551322,-1.45087869694252,-1.29789257473905,-2.42228327190359
"226",-0.162027963985173,-1.04533675588388,0.664755013810563,-0.061616773968408,-1.52493022134836,-1.67447047814756,-0.448016547429109,-2.70353573245768
"229",1.89571385355294,-0.951081939649854,-0.620024615571101,-0.439641563869458,-0.534299427108284,1.09910220602461,-0.161254331598821,0.481333063515589
"265",0.665772791280727,-0.565504620467113,0.453881145478243,-1.66206862255864,1.02105136108371,2.39939514768243,1.95689350886216,-1.3483930322457
"268",0.810755671552823,-1.22727867048271,-1.68271652453086,2.20273446520113,-1.4674010223956,-0.0455165954087716,-1.10501359922014,-0.499904122859588
"274",1.50535870960845,-0.309032704257403,0.0789715621851248,-1.11382415777747,-0.68855848613529,-2.23267346290476,-0.99524807025914,0.0715242578525988
"276",-1.20941516221061,-0.778608656413654,-1.13528799743369,-0.598873808210993,0.46722194277569,-1.28448126495961,-0.897847284895631,0.743945884841996
"284",1.17916182457753,0.377704186217507,-0.188484019292622,-1.4866416304495,-0.546620883167467,-1.67214750076559,-1.20843583665564,1.86429318945818
"299",-0.286010790881365,1.43780880394461,0.799346012694686,-0.0224393892893223,-0.0577244132075267,0.5269272142588,2.10271500067235,0.902268654355406
"308",-1.51046633308578,-1.46656382570397,-1.52083554620603,-1.66628671605554,-2.17172828876326,-2.22588630011716,1.79155921339617,-2.41402773004496
"311",0.469550914005009,-0.831921532055704,0.796689249351286,-0.636465117127745,-1.2543090451204,-0.305372376045909,-0.458332378713944,-0.638913454780133
"314",-0.0548295911210998,-1.320509035547,-2.41103189589041,-0.533061980509484,-1.64463491319069,-4.36275348497188,-1.67747759195543,0.19967493405319
"319",-0.985816567221809,0.504706558984121,-0.783511102386031,0.162909866954982,-0.199426364050697,0.0250602160725437,0.53809546572116,-1.08919439795727
"321",-0.821512768463136,-0.151545184340847,-1.80133132919406,-1.30649215055965,-1.14048635544477,-0.957915002255753,-0.309152419490867,0.355328117162531
"323",-0.0283308884356414,-1.30553012013901,1.91185334946107,-0.0178342908574407,-3.32319203803111,-3.09953673493483,-0.990238617953443,0.847597474271117
"345",0.107912555797438,-1.11676922965397,-1.21392947001095,-1.69517235437065,-0.205596633118083,0.0442370807112016,1.94763148008011,-0.269755488885331
"347",-0.0872960028307727,-0.37324919147615,-0.429219816221565,-1.0638436782761,0.213965703719788,-0.915819461963761,0.307250593157653,-0.677506604321272
"372",-0.402069703457762,-0.445893238756662,-2.34357971285938,0.0457314142498836,-0.371207029467468,-0.089304351353619,0.0979997483432169,-0.390900204159674
"382",-0.308718774790286,0.72089297929683,-0.721829375208748,-0.986707155352028,1.3581727570961,2.14939965435756,-0.0191014969504999,-0.478740912894545
"400",-0.22505973909075,-0.951449310745483,-0.76714640047024,1.33349971216064,-1.0980982627613,0.739866750046669,1.63264305754232,0.320906674255844
"407",1.33967990694056,0.140875019189561,0.27334047801885,-0.115912839666925,2.14735821561657,3.7838450071522,1.49028934202721,2.31543111007453
"413",-0.449145186193467,0.837190321934715,-0.196640448682481,-1.30377866495177,1.15006632094626,1.70298862890371,0.928551553254924,-0.950783211031693
"418",-0.152333467003717,-1.07608810647508,-1.42246533478142,-0.603449204122924,-0.0646131992925882,-0.625062817508887,-1.61586863220762,-0.557236273202099
"436",0.635882634990698,-0.413481459619518,0.851721834820363,-0.497760367474954,-0.506863258555597,-2.45990554759474,-0.285554408593298,0.932951516488788
"439",0.711203628835464,1.39332402612078,0.726404978077327,-0.171704825284109,1.33398362617612,2.38171679810333,0.0936253114302643,-0.603568711462712
"442",-0.0684699263223232,0.00140301855252481,-0.681965757365419,-1.0366369525131,-1.08526655850637,-1.91685639811728,-0.0514069650359398,0.470195381651665
"450",0.432719971574813,0.663859577293112,0.403795110566517,0.644874110694745,0.133454461430569,0.726343138167959,0.766308126654789,0.172705580826525
"461",0.721579487217126,1.43585372756366,0.557474090572637,-2.19397902924281,0.392399841669284,0.756325605922262,0.924150117600812,1.76469592859067
"462",0.992820879028739,1.28962121703661,-1.18576568175627,-0.805475627367121,0.32961448172132,-0.0917997927171589,-0.361047129938923,-1.18176999934586
"490",1.13284551982108,0.715063282441387,-0.907148348805965,2.0319708199524,0.11039516192673,1.14039904920692,0.655871861506332,1.09701694307424
"497",1.04160976535532,2.04909788854021,1.04545854639514,-1.24508073016952,-0.0490475697937773,-0.7326309573531,0.14907580919906,-0.687038281049673
"506",-0.488454822180906,3.00095413321436,1.34865355118791,-1.14301375053733,1.66851361397964,2.57880278682841,1.62940590866527,0.00124742856322146
"507",-1.08102672938716,1.73569293790534,0.414467175215854,0.842457241388733,0.4849899526993,0.24338470579265,0.325021769179487,-1.10030892465229
"510",-1.51869663214835,0.120429430562698,1.78541861550503,0.128795143621147,-0.160708221570324,-1.07110034982928,0.128393332777844,-1.1654422351361
"534",0.11801434124794,-1.25116354336343,-0.594608211184603,-1.58967628603568,-0.942404104869829,-1.00384292593015,-1.8660956188604,-0.892355951565416
"543",1.48909451217465,1.24051455980862,1.91888283307279,0.144303110908537,0.985562966598797,2.3121463980421,1.7321120164148,0.853042356045574
"545",0.751552697765158,-0.457634514727561,0.958152238928022,-1.76367825973636,-2.21537482536533,-2.54061244190797,-2.00881324409741,0.162599674066958
"547",1.42225012345115,-0.242434555305191,-1.85489485263719,-1.61521230275238,1.34201831101218,1.85772915125619,0.966785673499976,2.47380452064875
"555",0.968808397721935,0.460310918285438,-0.472643458525061,1.17559185636071,-0.553969738297869,0.676547224513265,1.10819158035969,0.945996877689917
"559",0.232969640595264,0.698697583801605,-0.990935546716976,-0.0655182659062026,0.587090162592033,2.44044275865782,3.02792497134386,-1.16123794607529
"563",-0.891173428760997,0.505497701428784,1.70094753078514,-0.366185088827706,2.28251384871458,-0.951572773429368,-1.05376561410694,2.60489917804583
"564",-0.417962124360144,-0.864539080123549,-0.386281312232833,0.428266479931467,-0.258125391916226,1.90918378671464,-0.381756328730749,1.5773673631576
"565",-0.904110335769864,1.28633465967279,0.20603287687573,0.480431141771532,0.86789602367478,-1.5173816710188,-1.18403114274281,-0.528153307073856
"568",0.186038199057311,-1.15491619343376,0.530333106418322,0.706296379700196,-0.588258020134842,-0.0313391799804413,-0.708770502859707,-0.194074214046004
"569",0.84135564658189,0.033723328925176,-0.300476220168925,0.456639421975091,0.964337473932721,0.457234494892015,-0.689183751672284,0.581147483506766
"571",-2.07385707045617,-0.360303718629199,0.48097678613657,-2.28727814756806,-0.392477028276229,-2.08647589897546,-0.837293218707447,-0.779910223376686
"585",-0.918209967821782,-0.233846744970172,0.427115490889099,0.0116133621639685,-1.59962790030515,-3.70122193852503,-2.03830079943678,-0.652853602902038
"602",-0.326298882198741,-1.39207546219174,0.754574150160353,0.518379428738746,-2.08216943162399,-2.36513289965122,-1.99263709747676,-0.906843327894494
"606",-0.0375304249360225,-0.882119956846808,-3.03200404582973,1.39106243559717,1.13703959101611,2.50562286733918,-0.212616749592301,1.52136575315025
"617",1.00644310932415,-0.138000756036919,1.56498013807774,1.35356071132461,1.03869729822228,2.10486979253118,1.07791937235382,1.23792658523472
"626",-0.0521004347292217,0.843332312480381,-0.0958635388756105,0.359446984024638,0.872055901918501,1.17192575554151,2.13160819779438,0.208515799211001
"628",1.19293021491649,-0.163848381078994,-0.826063586861699,-0.249424678430099,0.13237547566978,0.940225589402105,-0.588968514959336,-1.4110152279655
"632",0.585719150726687,-0.959078342458519,0.725512342864152,0.750473747870805,-0.940461335531498,0.961113548888942,1.82415803464473,-0.0412963015027923
"648",-1.1853528828163,-0.607948014622974,0.500885275541941,-0.648835839414451,-0.568506417450521,-2.79923532281707,-1.04639257636008,-1.9041561387099
"659",0.331972027379316,0.330113600084812,-0.217578928721653,-0.0242604857009997,-0.121710742092664,-2.61109073297148,-0.105606718758854,-0.596203509156939
"669",1.30994559151024,1.37353214372112,2.17573042585759,-2.11114384213099,-1.76508154690855,-0.259960216404211,0.170886289666377,-0.474640023646556
"674",-1.06757740768881,-0.317917931678749,-0.884277098374488,0.443150435124086,-1.41166903408573,-3.68456348141792,-0.385485045047337,-0.181347082903712
"679",-0.860824983766327,-0.0390584948862987,0.41131068761919,0.51356232139442,0.563949401878177,-0.671505154127853,-1.99023937258734,0.481105636712554
"683",-0.402425437959845,1.65705874614292,2.03509201572277,-1.69333335709271,1.33777426439622,1.61658573794646,0.988107064452983,0.506666312050755
"699",-2.48285780501457,1.20051650241581,-0.797550330744165,0.641308514188728,1.96434856608013,1.25567942962494,0.116277095046527,1.17427934477651
"711",0.963002643826359,0.754199439754326,-1.02132864851901,0.0899062685840999,0.515019665862966,0.362867125693124,1.40346637471746,0.356892922567322
"718",-1.86391406746582,-2.3112680747854,-2.01281894534705,-1.10019984102733,-3.16315413843825,-5.46515416189951,0.404395575050825,-1.92376642717552
"733",1.51339276584298,-0.0564258757852383,-0.963649469826885,-0.049507361105254,-0.375401228522114,-0.016529094755467,0.465425627758461,1.02276682510518
"734",-1.42780330550445,-0.331926973938887,1.70155528263723,0.228903819253223,-1.36980750966493,-1.56380050277053,-1.87618255330233,-0.891151977941831
"736",1.01177886785705,1.58276950109999,1.26497015573579,1.06343796145423,0.836309239682617,0.907996212731218,-1.83613439321003,0.563732211413612
"743",-1.50625420339895,-1.74714982141441,-2.25407618439764,-0.379097781200095,-0.584462869660483,-2.09769173868677,0.271405860164441,0.201665562516976
"754",0.230611357243441,0.225072536216923,2.00732583658885,-0.516408657541752,0.72601207852831,1.21761734202843,0.917515388943541,-0.283127876103995
"761",-0.879344595238881,-1.16836866088558,-0.941390385192786,-2.05574492720083,-0.395393802771453,-0.253422605879556,-0.791777946478954,-0.104585168004705
"777",-1.76457295253816,1.03546611277304,1.67129850377362,-1.9096780359973,1.51974239337442,1.83697519412038,0.00948792010526078,-0.15721144104465
"792",1.4502799518357,1.97323385098056,0.611866764349341,-0.618013847253382,1.12063457587272,2.33340557552095,-0.00528520742238969,-0.234238771003459
"798",-0.64013264924981,-0.961010817436685,-1.11469182658973,-1.18799631089999,0.111967411498891,-1.66249447974236,-0.146042600022598,0.716532812977291
"799",0.4288930133604,0.277319276279974,1.23808582263286,-1.03120437583963,0.740107931100613,0.907357301899467,-0.915082792761276,0.0322521491627767
"807",1.14435372984256,0.730964325875016,1.96559495471229,-0.394988563253701,0.827264750553075,2.49713257674169,1.01790072372909,-0.872000930512774
"838",-1.23656101519888,-0.134271186957685,0.489842142736997,1.15764387354634,-0.367894006563864,-1.50418305643086,-0.749650811158482,-1.87648381095602
"841",0.699306295736217,-0.66882795638876,-0.765431837488939,-1.13147366157868,0.264751200914304,2.02055664493121,1.29465323733401,-0.077180363260665
"870",-0.421852735948614,1.13445878777453,-0.0264999455789437,-2.74837376789767,0.687775032032212,2.80567466429029,0.921336176890521,-2.07163704985011
"905",-0.496184762401195,-0.854611842578035,-2.12712232785209,1.23555266749072,0.332918314353361,-0.232388774103648,0.494790948877832,0.129350077147741
"906",0.0592416602680206,-0.277196505729894,-0.827593127638073,0.00884929173332148,0.571490049576535,1.11002983335441,1.81479275520667,-0.502444073152417
"912",0.24581920620577,-0.301113276911741,1.87614565044201,-0.232110445662818,0.681405495632655,-0.233407636293346,0.326583033608284,1.10392374806467
"916",0.331807755323242,0.318572643516734,-0.111937611148897,0.147256888594436,-0.973346694651724,-0.527183495050214,-0.876996089370229,-0.0533647742544947
"935",2.68775413277015,0.0997431673331668,-0.134684911475063,-1.53184221248284,-0.695119003246662,-0.438363074522343,-0.476955714081181,-0.478663303030992
"940",0.362912782463851,0.47478225657177,1.21689715491186,-0.950117055196964,-1.34489550134041,-2.1114920493301,-1.94377185462866,0.168207064154282
"943",-1.73067072291352,-0.878914810696181,0.934536080132879,0.611457667327218,0.280264173533171,1.21710621665971,2.40039322999918,0.0173256666705455
"952",-0.965160947867594,1.11664790048954,-0.921336946505686,1.42426247205583,0.324165191488053,-0.711660115857174,0.178393224197419,0.904921767151879
"961",0.0237627565287992,1.21654804627821,-0.359925647256868,0.473578854912297,1.33795579349318,0.299306497663133,-1.05417768525886,-1.10594632369736
"969",-0.79492835747261,-0.700052429095833,-0.121375032121071,-0.374729987679601,-0.32633616244034,-0.365838379455742,1.69003237196586,0.25598498782575
"976",-0.620636686414312,1.81572737168018,-0.633502585432799,-0.515762512785378,1.23757915971782,1.889639956998,1.77027014429532,1.34623689383903
"982",0.553181993055521,0.359947000118061,0.42755816263573,-1.72316272791813,0.0526381491372372,1.2086365912349,2.34027884389285,0.414206516824137
"987",0.537524202971031,-0.538025783440318,-1.22145072812706,1.00093191040384,0.134846033660711,-0.161204338375554,0.27837497804464,0.262651714389219
"989",0.000249438461174302,1.96630238730763,-1.81870298479471,0.260607983365501,1.50888452258612,1.17323316875543,-1.67285278959382,0.203299086991755
"1002",0.183475004628116,-0.143873267569427,1.05330467492547,-1.52160472978264,0.86161665995279,-0.980116173397086,-1.28639705747821,2.38543804615489
"1010",-0.87790242697234,0.170395978799026,-0.168562772254794,-1.93853941102329,-0.825291583820858,-2.68351204062751,-1.17944968636272,-2.74507887162802
"1012",-0.543488211600911,0.737551455467217,0.520188699354543,-1.71657007760206,-0.847507812434579,-0.197170754572353,-0.239402635280431,-0.638156954384079
"1028",1.22127200897298,3.03245228428325,0.0843696876505268,0.309697465496444,3.09739361516985,4.29176588127215,2.71938873968673,1.07572060296405
"1082",0.815865826783051,-0.74006679543197,0.89393817956625,0.0892819995551324,1.70688410853536,2.07986087333605,0.0790935423353748,2.3229083129227
"1085",1.16611217359638,0.9803247509682,-1.15570896561549,0.321213708988686,1.32605163325308,4.04751141527561,1.48999334242175,0.56830535366465
"1089",0.754322118389344,0.265249565998052,0.317014382215949,-0.119248782895152,-0.0612695571082181,0.297914341405036,-0.230350720400726,2.49782792895547
"1091",0.341997659932459,-0.0796091130538123,0.06038162293255,1.42562741463174,0.732624844909056,-1.02808977605313,-0.0593749630471995,1.33477040442028
"1092",-0.468365262725253,-0.109255169538549,-1.55423853605581,1.08621419044826,-1.07874006815424,-1.21226583857847,0.635036518280489,0.614778087361607
"1101",0.417827449346399,1.23491323703438,0.73498723368934,0.904533189769553,1.4875216950509,3.81770292115451,3.79471198632567,-0.664387366343337
"1107",-1.25938771411188,-1.46024347529759,0.028368459875223,1.97795568048755,-0.3827628159112,-0.779204322365297,0.250097792666292,0.895528510449275
"1113",1.38450841932942,1.68264022153303,0.889651411663018,-1.14909681110322,3.07111337121757,3.50452603572521,-0.565663637496768,-0.00269041189327368
"1123",-0.793916576936973,1.2425373217903,-0.346310064408698,0.447837620358307,0.800156394528894,-1.41580812964955,-1.8679034291368,0.932308176833126
"1140",-0.00911724404531296,-0.0500624200265563,-0.660824283315517,0.0333354910664389,0.603107679470918,1.07192332650141,-1.94673439537834,0.0665632203453557
"1149",-0.752833018333354,0.102233865043632,0.361516263850686,0.00801071763053066,-0.230704208498539,0.111169473649505,2.66005178946809,-1.31120051812013
"1151",-0.421877170111014,0.547858241865198,-1.1062638147618,0.622502528586926,-1.10836681239633,-1.05537590457164,0.803656154943197,-0.809181070839252
"1165",0.390209594659646,0.225668012167648,1.83789696221959,-0.896712881760411,-0.793683811845622,-0.188012645064493,0.0849081988425559,0.169724513212449
"1175",-0.483074987223659,-1.34328787776033,0.491456150381034,0.757148485062476,-1.2682833795347,-2.20166674018469,0.186900485587991,-0.380947504091834
"1180",0.481648069896191,-2.06427411341743,0.412408085570251,-0.281095339091808,0.111011057415672,1.44237356645103,0.916541808781621,0.645138621203748
"1186",0.346485009518337,0.551347328521417,-0.563466404986665,-0.881751469012989,-1.14255543887995,0.0321989228297329,0.422396152012267,-0.986477367998604
"1188",-2.04389344395538,-0.595982630400076,1.50073211661906,-1.68875583443279,-2.60180210577234,-3.50792809316462,-3.48453095884383,-0.720841085493521
"1198",-1.49415055773711,-1.45293015890362,-0.0278399693643722,0.240865670299974,-2.05544030023391,-2.29915946674757,-1.27737308455657,0.280006510276412
"1199",-0.590381797443798,0.688860026016533,0.344996977112345,0.0262922327037247,-0.365311527366214,-1.14504622110908,-0.638704727211084,-0.988950075990857
"1202",0.960341230753029,-0.730278646197694,0.180010176425413,0.170948084239469,-0.627474491952287,0.916658753448157,1.78531032617065,-0.917780835570106
"1204",-1.98990212642101,-1.23830788277325,-1.99500857262862,-0.622956128752019,-0.738813879130017,-2.51339421625756,1.45105856525399,-1.73236561240946
"1215",-0.141883013019575,-1.16603125032034,1.52996982170298,-0.50004855036593,0.0448373759370388,-0.433263851398295,0.625212423098308,-0.498630266176377
"1226",0.739374391602166,2.53008934757223,0.458031252902104,-0.330251683550385,2.655684872287,1.95378139608733,-0.188137336552778,0.713956338194601
"1258",0.261969927555919,1.321136370815,-2.43654171754501,0.375721446263522,-0.931362090163599,-1.36062999042453,-0.857424060471837,-0.422926017852438
"1260",-0.965906833358329,0.125281315557217,-1.33037562982919,0.436471004836196,-1.69489445933375,-2.09736068534059,0.297220109622481,-0.676212096223432
"1265",0.754377756219843,-0.0322437480069427,0.125541017579391,1.39564979145446,1.38877189622794,1.35330225788274,0.388050680001756,0.279763732242381
"1270",-0.0668455528020992,-1.3822401256873,0.306062620783842,-1.25646931451203,-0.23547429896047,0.78758444127477,-0.102695457071629,1.28868788618268
"1283",-0.261222708062389,0.823381294341387,0.143291101994941,1.25638467688719,0.874780216651581,-1.29657806302134,-0.740516977118018,-0.388629841523307
"1284",0.443851844085674,1.11068534848447,1.57623338550549,0.228434441263491,0.101725642481298,1.24596726386353,1.14630493212362,0.197781871055814
"1297",-1.49966087016298,1.55375500043273,-1.43184168233015,1.52823901236569,0.0106714829865941,-1.96405106653153,-0.708344566574546,-1.77411145726934
"1306",0.135660541080339,0.544238930905132,1.22315961204449,0.375541865474812,0.965415661277732,-0.77922892708541,-0.259430718393731,-0.525035847012203
"1309",0.141979078716703,0.00957466800310045,0.156994244342411,-1.32520314099663,1.08585113398256,0.336235725037582,0.918872130511108,-1.51233757243144
"1310",-0.30015617327604,0.39351969113819,-1.18167470321244,-0.043533030423225,0.751300378474481,1.15043062035061,0.00670945034944836,-0.437753141608186
"1323",0.208334182587551,0.031558397302827,-0.495761680913433,-1.06668410500534,0.687590889400106,0.402264377103019,-1.01125694559564,-1.22401114455766
"1343",0.332421262556536,0.814090008632903,-0.771625091293183,-0.788018692099928,0.75810769060021,0.859475804989584,1.93668932688032,1.84403350888779
"1344",-0.0804657672791781,-0.959924809480854,-0.773054983158829,-1.59273461885493,0.446642956022757,-0.0836875311161372,0.351398400860091,1.96382749656035
"1355",-0.521055015399107,-1.24608898686012,0.1045625200096,-1.13494234531403,-1.41023840136204,-2.72973087934784,1.36006067808425,-1.04515887376531
"1360",-0.815953509829908,-0.292055166503158,0.142136733743666,-1.26268136971363,-1.02025561167458,-0.409042735741844,-0.0593173528724852,-0.605330234252628
"1362",0.0032589253600071,0.316781639612101,-0.729801669053283,0.814953360399399,-0.0476589488750911,-0.153850971659801,0.27274392182306,0.120433579303533
"1376",0.0771527933423022,0.965815869230792,-0.761444003967613,0.236103753314646,0.0132940902952399,0.0487965079364061,-0.114347107654505,-1.13479417003697
"1387",-0.157434042103399,-1.06010682839933,0.290197325942029,0.232770894462961,0.68305771977987,0.989502110287838,-0.416931134526602,-0.797699887116705
"1395",0.136338932558615,0.025790977191248,0.136072164597137,1.89655544525582,-0.37604452811336,-0.061697857400972,-1.16474623898842,-0.633260223215334
"1417",-0.596074798743603,0.362684865286729,-0.647383773391264,0.748375755324072,0.0855422250425356,-1.09100847095762,0.630668986674565,0.135799287266721
"1420",0.443720248221972,-0.93134573654345,-0.0914461453867834,1.47534637074025,0.249845393926447,0.464038371299458,-0.895955535208603,0.691561533772629
"1426",1.4275400147816,-0.985071998079878,-0.978466158161823,-0.0988377236352104,0.295075766836141,0.167937074213325,-0.30814675092918,0.758350051817798
"1437",-2.28591396744318,0.510530414080264,0.379553322111103,0.167843742125347,0.624952472938346,0.277565637416412,-0.392765337035135,0.932905724378472
"1438",-0.212516440933288,0.225708795325749,1.16000801898481,0.47943220851771,1.15374108277295,2.68049494207767,-0.88091624700435,-0.367864986304408
"1442",-0.996788332026799,-0.633671234049102,-1.41451935370331,0.168001124635351,-1.21694056212875,-0.345474104859819,-2.05333953542255,-1.25049478845908
"1459",1.7354099970441,0.713632124707684,1.23349419138351,-1.15835499500173,-0.642815519339866,3.09478503569279,1.52124402814898,-0.400548988899977
"1460",-0.951898482825711,0.194289868328061,0.0824149260749291,-0.0322075952469374,1.4761388120892,2.60217701822601,2.51161539546769,0.251071524763479
"1466",-0.927457442021107,1.40540053828564,-1.46355359584239,-1.19929951387945,1.38132254203767,-0.389295438993441,2.32033465815466,-1.02185625613154
"1468",-0.418301386707691,-1.31208643225787,-0.448228979905415,-0.837016542162317,0.445322042504574,-0.189850965325565,-0.454589260039743,0.00590340462459633
"1479",-0.483209823726594,1.13495637453136,-0.000910080197788266,-1.02526377521829,0.908353463663025,1.70881560052316,0.102662898024683,1.60575800371478
"1492",0.575917473646789,-0.460818784679351,0.387217901932261,-0.795310850274147,-1.2835633570844,-0.516948696069409,-0.910612706015051,1.62737481350636
"1497",-0.122702726333227,-1.74653444670195,-1.29152551363369,1.78180014560583,-1.37862347305349,-2.17581674824277,-0.732355472220459,0.252898937946212
"1498",-0.826328952128363,-0.666106677217421,-0.169670164600127,0.287952650381663,-0.868248094070203,-2.29011219965991,-1.27433909236158,-1.42391046085612
"1503",-1.14143249707997,-1.9845153446502,-1.90988512629168,0.901396039582311,-0.87435546702173,-0.493667829808561,0.0493754625179967,-0.321358170027757
"1509",0.895507948582092,1.09311412855374,-1.16992467110619,-0.482264668013556,1.89546377020624,2.66234975163278,1.67397649774538,0.412138272804666
"1510",0.131300664144288,-1.00716398222056,0.0573319412871894,0.342757800870575,0.97765368215088,2.33896513327781,2.63334749554986,0.119074279156379
"1523",-0.589602371065625,0.0861830441074529,-0.522051541552878,1.38778122915492,1.68632613900882,0.989323918232103,-0.247770998353366,2.03163072958532
"1536",-1.04690230368778,-1.387857964273,-0.694986367279166,1.39536378188276,-0.377225302396339,0.245005658876274,-0.79849573386399,0.0903056404975198
"1562",0.655680181618992,-0.783566270306692,0.0167020695444966,1.38566800713172,0.0448364648592963,0.0335532422420953,-0.0670705235078584,0.992890999712993
"1564",-0.602801020031262,0.442008377977271,-0.735127964081648,-1.10693678992276,-0.249002778578492,1.16465248838695,1.59486615534368,-0.0768227570465337
"1568",0.964254792225745,-0.515565092800508,-1.47437387494615,1.42722604354755,-0.483150946788294,0.497887143530489,0.382602989712665,-0.439112016097429
"1575",-0.713759886021057,0.697461953045523,-0.303993279712446,-0.340624380960445,0.949472019704269,0.483154634444902,-1.86978990534611,-1.44539057441449
"1591",-0.486918973158119,-0.00153505357296541,-0.324931397637668,-0.0878451589811584,-0.670461610596658,-0.308055563804554,-0.296286756915122,0.100674091146642
"1598",0.402196383736147,-0.257325867915625,0.761237397047407,1.92899836236023,-3.27216986557203,-2.98523011701225,-2.19196401714167,-0.829688019563887
"1599",2.01319717585951,1.61258269303707,-0.797691778266986,-0.576640166388509,0.263626578918976,0.460508044431474,0.746627018658976,0.656934349171606
"1604",-0.104932567142737,0.773616125315118,1.30663879821451,-1.081818404071,0.436136742877798,2.74917951646718,0.498617484477409,0.0415090320032708
"1617",0.49841956908433,0.629500747526542,-0.448492882758014,0.0458452762980577,1.33771340479211,0.654228049595478,-0.383003037106726,0.894587058524723
"1623",0.160807559896895,-0.23260626410077,-0.51485070148923,0.587806315490086,-1.59933582892421,0.110811661620845,0.0321588768110742,2.07096763563128
"1631",0.674165348301309,-2.10978381372579,1.65082504660261,-0.903956458328023,-2.20165464288948,0.479951432945367,-0.0549817168675056,-1.35475445692309
"1650",-0.779057049055622,0.850897484694688,0.229227649173351,1.17348064833008,0.903717163852724,1.54363508185531,1.28508886205981,0.740154689923449
"1666",0.517891674210446,1.9652817461924,1.41236679789897,-0.670762548933682,0.917894725024076,0.455930100151614,-0.544366325927765,1.47417332094946
"1686",-0.764050356823104,-1.25520485906614,0.0156193428444851,-1.35799806519776,-2.04587681811713,-2.65922629069935,-1.96393108187226,0.289464468680498
"1687",0.0120706204914887,0.134153869464338,1.59547856850532,-0.489913437001372,-0.394626117130316,-0.753628990649635,-0.228222558414706,0.392097964234761
