"Author","Bar","Ctrl","Goal","V5","V6","V7","V8"
-0.70484214365487,0.536979223619149,-0.0135622256633333,-0.190720082296625,1.14105909577777,2.29384900556756,0.925679148596904,0.804965900839039
-0.502591240945931,0.278524216680458,-0.685896667272805,-1.05932965180255,-1.01555315012776,-0.763762913310924,0.556083007894558,0.279668216360309
-0.84978952354226,-0.160116434556106,-0.0670569764621637,-2.20167779614519,0.71370316084163,-2.32695933927962,-0.486806052822714,1.90119659891103
0.12777565618149,1.01091544831664,-0.141954380556449,1.00750834708993,0.050220188654719,-0.64807701712422,-1.43706249842085,0.631489201809259
0.821472354245987,0.149079813085949,0.0529566721248763,-1.59811528282538,1.20318484956984,3.6305790594553,1.50244257004369,0.726852891051862
0.498459583210139,-0.367335564588657,0.315232047871166,0.355106119831766,0.202628022744776,0.62470680413489,0.424561386509158,-0.740471789835504
1.19561594649005,1.41292216676464,-0.0230964511551016,-0.9259776900005,1.35835908418879,1.25416697888422,2.40139804425053,0.732972971050753
-0.69048681427034,0.400059972051403,-0.221482928972825,0.401519840032978,1.39326198168427,0.390309393790841,-0.244569593951883,-0.0397093351530487
0.111811113880436,0.411893734168562,2.02312584980544,0.162616782360885,1.52198368372572,1.01718713673319,-0.13603593405299,-0.290221437614574
-0.0698797446168158,0.473756041590608,0.938215097196238,0.449068617430899,-1.40499765062689,-3.36848599919869,-0.738109951152296,-0.592217571861955
-0.927605911101952,-1.73361488303828,-0.171570320054271,0.639095285450739,-1.14625914310105,-1.97123326745005,-1.41405419408997,0.0426967522449723
-1.04528044721667,0.670658254671761,0.123240914783403,-0.334465043081544,-0.380761225736441,-3.03622834377243,-0.209117723950956,1.81912681273055
-0.365871563893151,1.25543122521991,-0.00416499537142906,0.306838629102958,1.658933038809,1.86153167261344,0.528556464772344,0.0356106944703716
2.37618463382397,1.95737959663853,1.36054418981044,-1.22184700900755,1.14654908213149,1.73744056729659,4.04773769094783,3.91206159060896
2.16525084067474,0.602068857227189,0.463001351539296,1.52770812533822,-2.28724201536492,-0.140892844384945,-0.814827969894827,-0.442651794719886
0.860403861884374,0.273630726510583,-0.743269867137819,0.297049512246674,-1.36428505781904,0.613271455467432,0.113846592814862,-0.864641710266315
0.376471785677638,-0.50615431839097,-1.18389208316466,-1.39639826387899,-0.161777843330883,0.841384188254692,-0.535258059850111,-0.302911279804923
0.667008226476734,0.0857861565398145,-0.830171663683433,-1.05921891234264,1.76501974384297,1.76479560779815,-0.987967027195412,-0.195937839565338
-1.54238058637531,-0.54248525040914,0.643947482804998,-0.483157563172727,0.115206978243959,-1.69080518676352,-1.77509364309761,-1.07660708729855
-0.943658938817843,0.697363680556287,-0.210435981313109,-0.746887933875714,1.74933147705056,2.30662427333784,0.408852503520822,0.579212539801934
-1.57658931244015,-2.02933837882741,0.091777782326311,0.812644189993968,-0.982145793002072,-1.9929834943836,-1.44747094938493,0.124152541727062
-0.183860192617807,-0.759769767458167,0.214719821489711,0.595267470254528,-2.28156189408859,-1.65433008420621,-1.46506592307946,2.2065436363532
-1.20575308133843,0.734527982822017,1.02987450640276,-0.39080640888734,-0.461136788323776,-2.87596461346098,-0.850816168019957,-2.76604994551288
-1.63035859417041,0.409509978769563,-0.0945696136270169,0.511522754361672,2.43484022276959,1.35971763349512,0.258057150527644,-0.640607316629481
-0.553018016593802,-0.902734262630159,-0.840350875643586,0.485488606844462,1.36008546351427,-0.350969637628823,0.769538474747241,2.00473445891572
0.8551211821999,0.898047631991594,1.74548896143495,1.4568212558871,2.04928537860721,3.39256723462076,2.76660940064073,-0.936738063535307
-0.500441434853191,0.485822267759048,0.900465417542227,0.983548414985488,0.648609376247363,-1.2780374728579,-2.61428759089733,0.19116242541386
0.534312830455674,-0.491023017229866,0.91315173361921,-0.937232075082338,-0.544177867892719,-0.666592010294376,-2.38267650877667,-0.653157678772574
-1.58022550924952,0.709313152787627,-0.0702266364099076,0.316387991741741,2.78221361828503,1.554963248509,0.546498634769093,1.8903264176823
0.362733619728307,1.1113772539273,0.206292409972448,-2.24698090305134,-0.369029737451411,0.988134651692328,0.433372960394979,0.00372156454831193
0.848590910103978,-0.773024290359566,0.474555142796449,-0.111401472770518,0.139445253019943,0.670861970062751,0.771873374097377,0.693288785078427
0.590129893733326,1.02167377477752,-0.00654211199511057,0.610250529683568,0.519341364632784,2.50587839129554,1.94031516070004,-0.436010466751183
-0.449436930065081,-1.15766603664899,0.922854255391981,1.31231773730161,-0.642247843004545,-0.69068783192337,-0.391815258038134,1.09463085387333
1.94950170728795,2.58964320283143,-0.418507158202531,-0.903015592114134,2.67266556758506,2.36412563458239,0.775022500571712,0.881052647281577
-1.19561718971322,0.536392918571461,-1.74236048678434,1.33034871572714,-1.07411280238018,-2.01767826481807,-0.581326721912948,0.191666728958971
-1.34012614471465,-1.88578752505401,0.288332468071547,0.484826012993602,-1.09485749278044,-2.77423026512659,-1.65791506299541,0.583815766539204
